Asik RAWS - Alaska - Noatak National Park and Preserve,,,,,,,,,,,,,,,
Date_Time,Precipitation (in),Wind Speed (mph),Wind Direction (degrees),Average Air Temperature (F),Relative Humidity (%),Battery Voltage (Volts),Wind Direction of Gust (degrees),Peak Wind Speed (mph),Solar Radiation (W m-²),Snow Depth (in),Minimum Air Temperature (F),Maximum Air Temperature (F),Soil Temperature 10 cm (F),Soil Temperature 20 cm (F),Soil Temperature 50 cm (F)
9/25/2013 5:00,0,8.1,82,26.91,100,13.1,82,10.7,0,0,26.65,27.15,31.9,31.9,32.3
9/25/2013 6:00,0,5.7,28,26.96,100,13,73,7.1,0,0,26.74,27.15,31.9,31.9,32.3
9/25/2013 7:00,0,6.7,15,26.76,100,13,21,8.7,0,0,26.74,26.85,31.9,31.9,32.3
9/25/2013 8:00,0,7.9,6,26.69,100,13,9,9,0,0.1,26.65,26.74,31.9,31.9,32.3
9/25/2013 9:00,0,7.2,358,26.57,100,13,4,8.4,2,0,26.44,26.65,31.9,31.9,32.3
9/25/2013 10:00,0,7.9,343,26.67,100,13.1,345,9.3,30,0.1,26.54,26.85,31.9,31.9,32.3
9/25/2013 11:00,0,6.5,331,26.91,100,13.6,341,8.4,67,0.1,26.65,27.05,31.9,31.9,32.3
9/25/2013 12:00,0,6.4,335,26.87,100,13.7,339,8.2,90,0,26.61,27.02,31.9,31.9,32.3
9/25/2013 13:00,0,6.4,329,27.06,99,13.8,319,8.4,143,0,26.91,27.2,31.9,31.9,32.3
9/25/2013 14:00,0,9.6,307,27.15,99,13.7,311,12.1,310,0,26.5,27.82,31.9,31.9,32.3
9/25/2013 15:00,0,13,319,27.99,97,13.7,332,15.1,358,0,27.51,28.92,31.9,31.9,32.3
9/25/2013 16:00,0,15.4,332,28.78,89,13.7,336,17.6,350,0.1,28.3,29.32,31.9,31.9,32.3
9/25/2013 17:00,0,15.9,332,29.28,86,13.7,329,18.8,314,1,28.92,29.74,31.9,31.9,32.3
9/25/2013 18:00,0,14.6,335,29.48,83,13.7,339,17.8,258,0.2,28.92,29.84,31.9,31.9,32.3
9/25/2013 19:00,0,13.9,347,29.5,84,13.7,3,17.4,174,0.2,28.73,30.16,31.9,31.9,32.3
9/25/2013 20:00,0,13.5,349,28.96,81,13.8,340,16.7,46,0.2,28.02,29.85,31.9,31.9,32.2
9/25/2013 21:00,0,10.3,355,27.25,82,13.5,342,13.1,7,0.1,25.93,28.43,31.9,31.9,32.3
9/25/2013 22:00,0,10,330,26.22,83,13.3,346,12.4,0,0,25.53,26.95,31.8,31.9,32.2
9/25/2013 23:00,0,10.5,329,25.7,83,13.2,333,11.9,0,0.1,24.95,26.24,31.8,31.9,32.2
9/26/2013 0:00,0,12.5,312,24.64,82,13.2,314,15.1,0,0.1,23.85,25.65,31.8,31.9,32.2
9/26/2013 1:00,0,9.9,315,23.54,83,13.1,329,12.3,0,0.1,22.76,24.56,31.7,31.8,32.2
9/26/2013 2:00,0,7.3,329,23.48,80,13.1,315,11.2,0,0.1,22.56,24.27,31.7,31.8,32.2
9/26/2013 3:00,0,6.3,321,23.55,81,13.1,316,7.6,0,0.1,22.86,24.37,31.6,31.8,32.2
9/26/2013 4:00,0,6.7,316,24.09,76,13,312,7.3,0,0.1,23.36,24.66,31.6,31.8,32.2
9/26/2013 5:00,0,8.1,314,24.04,77,13,308,9.2,0,0.1,23.57,24.57,31.6,31.8,32.2
9/26/2013 6:00,0,10.4,300,24.17,75,13,300,11.7,0,0.1,23.66,24.97,31.5,31.8,32.2
9/26/2013 7:00,0,10.2,300,24.24,75,13,300,11.4,0,0.2,23.46,24.87,31.5,31.8,32.2
9/26/2013 8:00,0,9.1,305,24.18,77,13,300,10.3,0,0.1,23.26,24.77,31.5,31.8,32.2
9/26/2013 9:00,0,8,314,24.21,74,12.9,302,9.6,3,0.1,23.66,24.77,31.4,31.8,32.2
9/26/2013 10:00,0,4.5,342,24.34,74,13.1,336,5.6,23,0.2,23.66,24.87,31.4,31.8,32.2
9/26/2013 11:00,0,3.8,351,24.75,71,13.6,341,4.6,59,0.1,23.86,25.87,31.4,31.8,32.2
9/26/2013 12:00,0,3.2,9,25.48,74,13.7,13,4.1,111,0.1,25.23,25.83,31.4,31.8,32.2
9/26/2013 13:00,0,2.7,29,26.23,68,13.7,54,4.3,159,0.1,25.7,26.5,31.5,31.8,32.2
9/26/2013 14:00,0,1.6,31,26.97,64,13.7,66,3.7,203,0.2,26.39,28.48,31.6,31.8,32.2
9/26/2013 15:00,0,1.5,21,27.9,62,13.6,34,2.9,254,0,27.27,28.65,31.6,31.8,32.2
9/26/2013 16:00,0,3,48,28.59,69,13.6,56,8.2,180,0,28.04,29.46,31.7,31.8,32.2
9/26/2013 17:00,0,6.5,75,28.54,67,13.7,105,10.8,132,0,28.18,28.98,31.7,31.8,32.2
9/26/2013 18:00,0,6.8,90,28.36,74,13.7,105,10.1,87,0.1,28.1,28.7,31.7,31.8,32.2
9/26/2013 19:00,0,7.4,71,27.79,76,13.8,63,10.2,51,0.1,27.31,28.12,31.8,31.8,32.2
9/26/2013 20:00,0,9.5,40,27.22,78,13.8,62,12.4,22,0.1,26.85,27.51,31.8,31.8,32.2
9/26/2013 21:00,0,9.6,39,26.69,77,13.4,43,14.5,4,0,26.14,27.15,31.8,31.8,32.2
9/26/2013 22:00,0,9.4,42,26.26,76,13.3,49,14,0,0,25.93,26.65,31.7,31.8,32.2
9/26/2013 23:00,0,6.7,6,26.31,77,13.2,349,8.2,0,0,26.04,26.54,31.7,31.8,32.2
9/27/2013 0:00,0,7.5,356,26.47,78,13.2,354,9.3,0,0,26.14,26.65,31.7,31.8,32.2
9/27/2013 1:00,0,7,343,26.61,81,13.2,1,10.2,0,0,25.73,26.95,31.7,31.8,32.2
9/27/2013 2:00,0,8.2,331,26.6,80,13.1,347,9.6,0,0.1,25.53,27.66,31.6,31.8,32.1
9/27/2013 3:00,0,7.6,339,26.7,79,13.1,1,10.1,0,0.1,25.84,27.55,31.6,31.8,32.1
9/27/2013 4:00,0,6.9,351,27.19,79,13.1,348,9.6,0,0.1,26.65,27.75,31.6,31.8,32.1
9/27/2013 5:00,0,7.2,347,27.63,78,13,20,9.9,0,0.1,27.05,28.06,31.6,31.8,32.1
9/27/2013 6:00,0,6.4,357,27.82,80,13,11,9.2,0,0,27.25,28.37,31.6,31.8,32.1
9/27/2013 7:00,0,5.9,343,28.12,79,13,347,8.6,0,0,27.75,28.98,31.6,31.8,32.1
9/27/2013 8:00,0,7.2,322,27.56,82,13,328,10.1,0,0.1,26.54,29.59,31.6,31.8,32.1
9/27/2013 9:00,0,7.9,330,26.54,82,13,303,10.1,2,0,25.33,27.86,31.5,31.8,32.1
9/27/2013 10:00,0,8.2,338,26.31,80,13.1,333,10.3,23,0.1,25.13,27.26,31.5,31.8,32.1
9/27/2013 11:00,0,9.3,329,26.74,80,13.6,338,12.5,103,0.1,25.43,27.35,31.5,31.8,32.1
9/27/2013 12:00,0,13.5,335,27.18,80,13.7,350,17,192,0.1,26.1,28.02,31.4,31.8,32.1
9/27/2013 13:00,0.01,14.7,323,26.95,75,13.8,299,18,260,0.1,26.3,28.12,31.5,31.8,32.1
9/27/2013 14:00,0,20.2,316,26.66,73,13.8,326,26.1,307,0.1,26.1,27.51,31.5,31.8,32.1
9/27/2013 15:00,0,23.2,329,28,72,13.8,327,25.3,330,0,27.51,28.33,31.5,31.8,32.1
9/27/2013 16:00,0,21.3,334,28.77,69,13.8,0,24.4,325,0.1,28.12,29.55,31.6,31.8,32.1
9/27/2013 17:00,0,18.4,343,29.65,69,13.7,335,22.1,293,0.1,28.94,30.27,31.6,31.8,32.1
9/27/2013 18:00,0,20.1,342,30.08,67,13.7,343,24.5,237,0.1,29.25,30.67,31.6,31.8,32.1
9/27/2013 19:00,0,19.8,347,30.15,69,13.7,354,24.4,163,0,29.55,30.78,31.6,31.8,32.1
9/27/2013 20:00,0,19.9,339,29.11,73,13.8,343,23.5,64,0,28.02,30.36,31.6,31.8,32.1
9/27/2013 21:00,0,19.4,333,26.88,76,13.5,334,23,3,0,25.73,28.44,31.6,31.8,32.1
9/27/2013 22:00,0,20.7,333,26.26,77,13.3,339,24,0,0,24.92,27.25,31.5,31.7,32.1
9/27/2013 23:00,0,20.1,341,26.33,72,13.2,342,23.1,0,0,24.62,27.15,31.5,31.7,32.1
9/28/2013 0:00,0,17.3,344,26.15,73,13.2,346,22.2,0,0,24.73,27.46,31.4,31.7,32.1
9/28/2013 1:00,0,16.6,330,24.61,76,13.1,325,18.7,0,0.1,24.04,25.73,31.4,31.7,32.1
9/28/2013 2:00,0,19.3,334,24.25,78,13.1,329,22.5,0,0.1,23.94,24.86,31.3,31.7,32.1
9/28/2013 3:00,0,20.3,334,24.54,73,13.1,328,22.1,0,0,24.15,25.76,31.3,31.7,32.1
9/28/2013 4:00,0,15.9,340,25.33,72,13.1,339,21,0,0.1,24.55,26.36,31.3,31.7,32.1
9/28/2013 5:00,0,13.5,327,23.85,78,13,327,15.7,0,0.1,22.76,25.45,31.2,31.7,32.1
9/28/2013 6:00,0,18.5,328,23.38,74,13,333,24.2,0,0.1,22.17,24.77,31.2,31.7,32.1
9/28/2013 7:00,0,21.5,338,24.18,77,13,336,25,0,0,22.76,25.17,31.2,31.7,32.1
9/28/2013 8:00,0,20.5,334,24.11,78,13,345,23.6,0,0,23.06,25.46,31.1,31.7,32.1
9/28/2013 9:00,0,21.6,338,25.06,76,13,341,24.7,1,0,24.15,26.17,31.1,31.6,32
9/28/2013 10:00,0,20.6,334,24.88,74,13.1,346,22.8,24,0,24.15,26.05,31.1,31.6,32
9/28/2013 11:00,0,22.5,326,24.56,79,13.6,320,25.5,68,0,23.62,25.53,31.1,31.6,32
9/28/2013 12:00,0,26.8,326,23.79,81,13.8,316,29.6,156,0,23.53,24.33,31,31.6,32
9/28/2013 13:00,0,31.2,325,24.37,80,13.8,321,33.4,236,0,23.72,25.03,31,31.6,32
9/28/2013 14:00,0,31.3,340,25.74,81,13.8,326,35.9,295,0,25.13,26.24,31.1,31.6,32
9/28/2013 15:00,0,27.7,342,26.7,76,13.8,331,33.5,305,0,26.24,26.95,31.1,31.6,32
9/28/2013 16:00,0,28.6,349,26.77,75,13.8,343,34.6,253,0,26.44,27.05,31.2,31.6,32
9/28/2013 17:00,0,31.6,345,26.68,72,13.8,341,36.7,278,0,26.34,26.95,31.2,31.6,32
9/28/2013 18:00,0,30.6,339,26.44,79,13.8,344,35.1,223,0,25.64,26.95,31.2,31.6,32
9/28/2013 19:00,0,30.5,337,25.41,78,13.8,341,37.6,182,0,24.53,26.14,31.2,31.6,32
9/28/2013 20:00,0,30.9,336,23.91,80,13.9,335,36.4,49,0,22.92,24.73,31.2,31.6,32
9/28/2013 21:00,0,31.5,336,21.92,83,13.6,354,34.7,5,0,20.97,22.92,31.1,31.5,32
9/28/2013 22:00,0,30.3,330,20.44,79,13.3,333,33.7,0,0,19.99,20.88,31,31.5,32
9/28/2013 23:00,0,25.3,339,19.99,76,13.2,338,29.3,0,0,19.4,20.98,30.9,31.5,32
9/29/2013 0:00,0,19.1,352,20.04,73,13.2,355,22.4,0,0,19.42,20.6,30.8,31.5,32
9/29/2013 1:00,0,18.7,1,20.05,73,13.1,8,22.6,0,0,19.32,20.7,30.7,31.4,32
9/29/2013 2:00,0,18.5,359,19.88,75,13.1,2,22.6,0,0,19.12,20.5,30.6,31.4,32
9/29/2013 3:00,0,19.2,3,20.09,72,13.1,7,22.4,0,0,19.42,20.7,30.5,31.4,32
9/29/2013 4:00,0,18.8,350,19.66,73,13,0,21.1,0,0,19.22,20.21,30.4,31.3,32
9/29/2013 5:00,0,17.3,338,18.88,75,13,347,19.4,0,0,18.26,19.81,30.3,31.3,32
9/29/2013 6:00,0,16.9,340,18.49,74,12.9,342,19.7,0,0,17.18,19.34,30.2,31.3,31.9
9/29/2013 7:00,0,19.7,359,19.27,74,12.9,1,21.7,0,0,18.74,19.63,30.1,31.2,31.9
9/29/2013 8:00,0,19.5,353,19.06,75,12.9,0,22.5,0,0,18.45,19.83,30,31.1,31.9
9/29/2013 9:00,0,20.1,356,18.36,76,12.9,354,22.2,1,0,17.77,18.85,29.9,31.1,31.9
9/29/2013 10:00,0,19.5,357,18.35,73,13,0,21.7,19,0,17.67,19.04,29.8,31,31.9
9/29/2013 11:00,0,20.8,4,19.37,71,13.7,0,25.2,97,0,18.73,19.99,29.7,31,31.9
9/29/2013 12:00,0,20,359,20.41,69,13.8,3,26.2,184,0,19.79,20.88,29.6,30.9,31.9
9/29/2013 13:00,0,17.4,356,21.24,66,13.9,2,20.1,250,0,20.67,22.16,29.7,30.9,31.9
9/29/2013 14:00,0,17.5,353,22.06,65,13.9,5,20.9,297,0,21.45,22.83,29.8,30.9,31.9
9/29/2013 15:00,0,15.2,347,23.15,66,13.8,350,20.1,317,0,22.43,23.92,30,30.9,31.9
9/29/2013 16:00,0,13.5,351,23.84,65,13.8,1,16.6,315,0,23.33,24.73,30.1,30.9,31.9
9/29/2013 17:00,0,13.6,356,24.18,63,13.8,0,15.4,283,0,23.83,24.62,30.2,30.9,31.9
9/29/2013 18:00,0,11.8,352,24.52,63,13.8,0,14.7,226,0,24.03,25.13,30.3,30.9,31.9
9/29/2013 19:00,0,12.1,348,23.93,68,13.8,342,15.3,153,0,23.12,24.62,30.3,30.9,31.8
9/29/2013 20:00,0,12.8,350,22.89,70,13.9,352,14.8,53,0,21.95,23.53,30.3,30.9,31.8
9/29/2013 21:00,0,14.5,357,22.18,72,13.5,354,16.8,3,0,21.57,22.76,30.2,30.8,31.8
9/29/2013 22:00,0,14.3,359,21.48,72,13.3,4,17.5,0,0,20.58,22.47,30,30.8,31.8
9/29/2013 23:00,0,14.6,12,20.96,72,13.2,20,17.3,0,0,20.09,21.57,29.8,30.7,31.8
9/30/2013 0:00,0,14.8,17,20.26,74,13.2,6,17.7,0,0,19.71,20.99,29.6,30.7,31.8
9/30/2013 1:00,0,14.6,2,20.06,73,13.2,2,17.8,0,0,19.42,20.61,29.5,30.6,31.8
9/30/2013 2:00,0,15.2,358,20.25,73,13.1,3,17.6,0,0,19.72,20.9,29.3,30.5,31.8
9/30/2013 3:00,0,14.2,5,19.97,72,13.1,21,16.7,0,0,19.33,20.52,29.2,30.4,31.8
9/30/2013 4:00,0,11.7,11,20.28,71,13.1,2,15.4,0,0,19.73,20.72,29.1,30.3,31.8
9/30/2013 5:00,0,15.7,6,20.06,73,13.1,355,19.3,0,0,19.62,20.61,29,30.3,31.8
9/30/2013 6:00,0,14.5,6,19.99,73,13,2,18.7,0,0,19.42,20.62,28.9,30.2,31.8
9/30/2013 7:00,0,12.9,6,19.89,72,13,343,15.3,0,0,19.14,20.62,28.8,30.1,31.8
9/30/2013 8:00,0,13.2,7,19.94,75,13,15,17.6,0,0,19.04,20.61,28.6,30,31.7
9/30/2013 9:00,0,12.7,9,19.63,77,13,11,15.6,1,0,19.14,20.23,28.5,29.9,31.7
9/30/2013 10:00,0,11.6,12,19.89,75,13.1,16,14.1,17,0,19.14,20.31,28.4,29.8,31.7
9/30/2013 11:00,0,7.9,10,20.58,74,13.7,13,9.9,89,0,20,21.16,28.4,29.8,31.7
9/30/2013 12:00,0,6.5,357,21.67,69,13.8,349,8.4,175,0,20.96,22.23,28.4,29.7,31.7
9/30/2013 13:00,0,5.4,359,22.78,67,13.8,1,7.9,239,0,22.13,23.92,28.7,29.7,31.7
9/30/2013 14:00,0,5.4,325,24.42,69,13.8,316,7.8,286,0,23.53,25.4,29,29.7,31.7
9/30/2013 15:00,0,2.4,328,26.84,60,13.7,330,5.6,309,0,25.4,28.43,29.4,29.8,31.7
9/30/2013 16:00,0,1.6,326,28.93,56,13.7,34,4.5,305,0,27.6,30.83,29.7,30,31.6
9/30/2013 17:00,0,3.6,336,27.93,63,13.7,337,6.8,272,0,26.96,29.5,30,30.1,31.6
9/30/2013 18:00,0,6.2,350,27.19,67,13.7,1,11.2,216,0,26.17,28.48,30.2,30.2,31.6
9/30/2013 19:00,0,8.6,0,26.14,69,13.8,349,11.8,144,0,25.42,26.9,30.3,30.3,31.6
9/30/2013 20:00,0,8.1,11,25.13,74,13.8,9,10.1,46,0,24.12,26.04,30.3,30.3,31.6
9/30/2013 21:00,0,5.3,1,23.85,75,13.4,18,8.4,3,0,23.25,24.73,30.2,30.3,31.6
9/30/2013 22:00,0,4.9,7,24.01,73,13.3,24,6.6,0,0,23.45,24.57,30.1,30.3,31.7
9/30/2013 23:00,0,4.7,20,23.52,73,13.2,26,6.9,0,0,22.77,24.16,29.8,30.2,31.7
10/1/2013 0:00,0,5.7,18,22.91,73,13.2,18,7.5,0,0,21.97,23.57,29.6,30.1,31.6
10/1/2013 1:00,0,5.5,357,22.24,76,13.2,10,7,0,0,21.37,23.46,29.3,30,31.6
10/1/2013 2:00,0,4.3,18,22.08,75,13.1,41,5.7,0,0,21.29,23.18,29,29.8,31.6
10/1/2013 3:00,0,4.8,16,22.33,75,13.1,27,6.7,0,0,21.49,22.99,28.7,29.7,31.6
10/1/2013 4:00,0,6.2,21,21.75,77,13.1,15,7.4,0,0,20.69,22.49,28.5,29.6,31.6
10/1/2013 5:00,0,6,14,21.42,78,13,30,7.5,0,0,20.4,22.29,28.3,29.4,31.6
10/1/2013 6:00,0,5.3,10,21.28,75,13,19,6.5,0,0,20.4,21.91,28.1,29.3,31.6
10/1/2013 7:00,0,6,18,21.46,75,13,23,7.9,0,0,20.61,22.3,27.9,29.2,31.6
10/1/2013 8:00,0,4.8,15,21.73,74,13,57,6.7,0,0,20.8,22.29,27.7,29.1,31.6
10/1/2013 9:00,0,4.2,338,21.35,76,13,326,5,1,0,20.22,22.29,27.6,28.9,31.5
10/1/2013 10:00,0,4.5,350,21.4,74,13.1,350,5.5,25,0,20.42,22.39,27.4,28.8,31.5
10/1/2013 11:00,0,4,18,22.43,72,13.6,21,4.9,110,0,22.23,22.73,27.4,28.7,31.5
10/1/2013 12:00,0,3.5,35,22.46,73,13.7,38,4.5,183,0,22.08,23.29,27.6,28.7,31.5
10/1/2013 13:00,0,2.8,74,23.25,71,13.7,59,5.3,208,0,22.49,24.49,28,28.7,31.5
10/1/2013 14:00,0,2.2,114,24.35,72,13.7,113,3.4,207,0,23.58,25.19,28.5,28.9,31.4
10/1/2013 15:00,0,4.5,98,25.74,75,13.7,82,6.6,266,0,24.98,26.79,29,29.1,31.4
10/1/2013 16:00,0,5.8,126,26.32,71,13.7,96,7.8,285,0,25.67,27.71,29.4,29.4,31.4
10/1/2013 17:00,0,5.9,140,25.79,75,13.7,127,8.4,135,0,25.58,26.19,29.8,29.6,31.4
10/1/2013 18:00,0,5.9,133,26.03,71,13.8,121,8.4,93,0,25.89,26.3,30,29.8,31.4
10/1/2013 19:00,0,5.8,101,25.54,70,13.8,129,9.3,49,0,25.23,25.89,30.2,30,31.4
10/1/2013 20:00,0,3.5,115,25.09,76,13.6,144,8.7,15,0,24.83,25.23,30.3,30.1,31.4
10/1/2013 21:00,0,4.1,91,24.55,77,13.3,81,8.3,1,0,24.33,24.83,30.3,30.2,31.4
10/1/2013 22:00,0,3.8,99,24.12,77,13.3,86,9.2,0,0,23.94,24.22,30.2,30.2,31.4
10/1/2013 23:00,0,3.5,94,23.61,79,13.2,124,7.7,0,0,23.25,24.05,30.1,30.2,31.4
10/2/2013 0:00,0,4.5,97,23.04,80,13.2,94,8.3,0,0,22.85,23.45,30,30.2,31.4
10/2/2013 1:00,0,4.4,123,22.72,80,13.1,143,7,0,0,22.55,22.97,29.9,30.2,31.4
10/2/2013 2:00,0,2.6,108,22.5,81,13.1,190,6.3,0,0,22.27,22.56,29.8,30.1,31.4
10/2/2013 3:00,0,2.4,132,22.31,84,13.1,76,6.4,0,0,22.17,22.47,29.7,30.1,31.4
10/2/2013 4:00,0,2.7,70,21.99,83,13.1,108,5.2,0,0,21.87,22.17,29.6,30,31.4
10/2/2013 5:00,0,1.9,47,21.7,86,13,72,7.3,0,0,21.57,21.87,29.5,29.9,31.4
10/2/2013 6:00,0,4.2,29,21.22,88,13,28,7.2,0,0,20.77,21.57,29.4,29.9,31.4
10/2/2013 7:00,0,4.7,10,20.45,88,13,23,7,0,0,20.08,20.77,29.3,29.8,31.4
10/2/2013 8:00,0,4.3,21,19.9,90,13,37,6.3,0,0,19.59,20.19,29.2,29.7,31.4
10/2/2013 9:00,0,4.4,342,19.24,91,13,337,7.8,1,0,19.01,19.59,29.1,29.7,31.4
10/2/2013 10:00,0,2.4,178,19.06,90,13,135,6,14,0,19.01,19.21,28.9,29.6,31.4
10/2/2013 11:00,0,2.9,179,19.71,81,13.5,166,5.4,85,0,18.92,21.74,28.9,29.5,31.4
10/2/2013 12:00,0,1.9,51,20.51,79,13.7,85,3.2,162,0,19.46,21.64,28.8,29.4,31.4
10/2/2013 13:00,0,1.7,7,20.59,74,13.8,52,2.6,230,0,19.75,21.79,29,29.4,31.3
10/2/2013 14:00,0,2.3,107,23.81,76,13.8,119,4.6,254,0,21.89,25.29,29.3,29.4,31.3
10/2/2013 15:00,0,3.4,123,25.76,75,13.7,150,5.9,295,0,24.49,26.5,29.6,29.5,31.3
10/2/2013 16:00,0,3,110,26.71,71,13.7,186,5.9,272,0,25.67,27.69,29.9,29.6,31.3
10/2/2013 17:00,0,2,98,28.05,68,13.7,77,3.3,260,0,26.88,29.5,30.1,29.7,31.3
10/2/2013 18:00,0,0.9,60,28.79,63,13.7,143,2.3,200,0,27.07,31.55,30.2,29.9,31.3
10/2/2013 19:00,0,3,291,26.61,74,13.7,295,5.3,67,0,25.25,30.94,30.3,29.9,31.3
10/2/2013 20:00,0,5.6,306,25.02,77,13.8,297,7,29,0,24.42,25.99,30.3,30,31.3
10/2/2013 21:00,0,3.9,330,25.68,75,13.4,318,5.8,2,0,24.73,26.36,30.2,30,31.3
10/2/2013 22:00,0,2.2,342,25.94,75,13.3,347,3.8,0,0,25.56,26.28,30,30,31.3
10/2/2013 23:00,0,3.3,347,25.78,75,13.2,342,5.2,0,0,25.17,26.28,29.8,29.9,31.3
10/3/2013 0:00,0,5.9,328,26.32,75,13.2,318,7.5,0,0,25.66,26.88,29.5,29.8,31.3
10/3/2013 1:00,0,6.1,318,26.96,74,13.1,323,8.3,0,0,26.24,27.87,29.4,29.7,31.3
10/3/2013 2:00,0,7.2,316,27.33,73,13.1,308,8.8,0,0,26.54,28.06,29.3,29.6,31.3
10/3/2013 3:00,0,7.1,316,27.64,74,13.1,305,9.2,0,0,26.85,28.88,29.3,29.6,31.2
10/3/2013 4:00,0,5,340,28.11,75,13.1,354,6.2,0,0,27.15,29.18,29.3,29.6,31.2
10/3/2013 5:00,0,5.2,345,27.72,73,13,347,6.7,0,0,27.15,28.98,29.3,29.6,31.2
10/3/2013 6:00,0,5.3,345,28.28,74,13,337,6.9,0,0,27.35,28.98,29.3,29.6,31.2
10/3/2013 7:00,0,5.5,343,28.01,77,13,344,7.8,0,0,27.35,29.08,29.4,29.6,31.2
10/3/2013 8:00,0,5.1,334,28.06,74,13,351,7.6,0,0,27.46,28.78,29.4,29.6,31.2
10/3/2013 9:00,0,4.9,351,27.94,74,13,346,6,1,0,27.05,28.37,29.3,29.6,31.2
10/3/2013 10:00,0,5.4,327,27.49,74,13,323,6.4,13,0,26.74,27.97,29.2,29.5,31.1
10/3/2013 11:00,0,6.7,312,27.82,75,13.5,304,7.7,70,0,27.35,28.37,29.1,29.5,31.1
10/3/2013 12:00,0,8.2,309,27.68,75,13.7,312,9.4,172,0,27.31,28.02,29,29.4,31.1
10/3/2013 13:00,0,9.3,306,27.81,74,13.7,303,10.4,202,0,27.51,28.22,29.2,29.4,31.1
10/3/2013 14:00,0,8.6,306,28.29,73,13.7,319,10.2,254,0,28.12,28.43,29.4,29.5,31.1
10/3/2013 15:00,0,13.4,316,27.65,73,13.8,320,15.5,282,0,27.31,28.33,29.7,29.5,31.1
10/3/2013 16:00,0,14.4,316,27.78,73,13.8,311,16.8,242,0,27.51,28.02,29.8,29.6,31.1
10/3/2013 17:00,0,14.3,303,27.44,76,13.8,303,16,165,0,27.22,27.82,29.9,29.7,31.1
10/3/2013 18:00,0,13.5,297,27.37,71,13.8,303,15.9,132,0,27.05,27.65,30,29.8,31.1
10/3/2013 19:00,0,13,302,26.89,76,13.8,295,16.8,70,0,26.24,27.46,30,29.8,31.1
10/3/2013 20:00,0,9.2,310,27.47,73,13.8,311,13.1,20,0,26.24,29.49,29.9,29.9,31.1
10/3/2013 21:00,0,7.5,311,28.98,70,13.3,301,9.3,1,0,27.55,30,29.8,29.9,31.1
10/3/2013 22:00,0,9.7,305,27.8,75,13.3,310,11,0,0,27.05,29.39,29.7,29.8,31.1
10/3/2013 23:00,0,8.1,314,27.69,75,13.2,304,10.1,0,0,27.35,28.26,29.5,29.7,31.1
10/4/2013 0:00,0,5.5,311,28.69,72,13.2,324,8.2,0,0,27.15,29.59,29.4,29.7,31.1
10/4/2013 1:00,0,6.2,304,29.72,72,13.2,307,7.4,0,0,28.47,30.72,29.2,29.6,31.1
10/4/2013 2:00,0,6.4,313,28.6,73,13.1,305,8,0,0,27.55,29.8,29,29.4,31.1
10/4/2013 3:00,0,5.6,323,29.08,72,13.1,312,6.9,0,0,28.06,29.69,28.8,29.3,31.1
10/4/2013 4:00,0,4.5,321,29.48,74,13.1,306,6,0,0,28.78,29.9,28.7,29.2,31
10/4/2013 5:00,0,4.6,322,29.46,71,13,307,6.6,0,0,28.06,30.72,28.5,29.1,31
10/4/2013 6:00,0,3,338,28.82,72,13,322,4.7,0,0,27.25,30.31,28.3,29,31
10/4/2013 7:00,0,1.7,353,29.88,71,13,0,2.6,0,0,29.59,30.32,28.1,28.8,31
10/4/2013 8:00,0,1,302,29.13,73,13,217,2.4,0,0,28.28,29.8,27.8,28.7,30.9
10/4/2013 9:00,0,0.5,179,28.04,73,13,197,1.7,0,0,27.18,28.79,27.5,28.5,30.9
10/4/2013 10:00,0,0.7,200,28.31,72,13,199,2.2,10,0,28,28.72,27.3,28.3,30.9
10/4/2013 11:00,0,1.8,184,28.22,76,13.5,222,4.4,65,0,26.51,29.91,27.1,28.2,30.8
10/4/2013 12:00,0,4.4,210,27.55,74,13.6,207,5.3,151,0,27.2,28.09,27.2,28.1,30.8
10/4/2013 13:00,0,5.7,199,27.95,74,13.7,194,7.4,215,0,27.27,28.69,27.6,28.1,30.7
10/4/2013 14:00,0,7.9,191,29.07,70,13.7,195,9.3,261,0,28.39,29.81,28.2,28.2,30.7
10/4/2013 15:00,0,9,187,29.79,68,13.7,169,11.2,284,0,29.3,30.43,28.7,28.4,30.7
10/4/2013 16:00,0,8.7,192,30.25,67,13.7,182,10.4,280,0,29.5,31.04,29.1,28.7,30.6
10/4/2013 17:00,0,9.1,192,30.63,67,13.7,210,11.3,247,0,30.12,31.14,29.4,28.9,30.6
10/4/2013 18:00,0,9.3,197,30.29,65,13.7,207,10.9,192,0,30.01,30.74,29.6,29.1,30.6
10/4/2013 19:00,0,9.7,177,29.4,77,13.7,170,11.4,118,0,28.42,30.03,29.7,29.2,30.6
10/4/2013 20:00,0,10.4,195,26.77,92,13.7,190,12.2,25,0,25.43,28.53,29.7,29.4,30.7
10/4/2013 21:00,0,11.8,207,24.76,100,13.3,205,13.5,1,0,24.04,25.63,29.7,29.4,30.7
10/4/2013 22:00,0,10.6,198,24.06,100,13.2,198,12.1,0,0,23.65,24.36,29.5,29.4,30.7
10/4/2013 23:00,0,9.5,193,23.71,100,13.2,192,11.8,0,0,23.45,23.96,29.3,29.3,30.7
10/5/2013 0:00,0,6.5,187,23.62,100,13.2,193,9,0,0,23.35,23.96,29.1,29.3,30.8
